GCIS_KEY,PERIOD_ID,TARGET_F,MBNCZZ_CUST_INIT_TRAN_COUNT,MBNCZZ_CUR_OTH_DEP_AMT,CINCZZ_EXPLICIT_INCOME,MBNCZZ_CUR_SAL_CREDIT_AMT,MBNCZZ_ABS_SPOT_AMT,CPNCZZ_MFI_TRAN_COUNT,CUNCZZ_AGE_YEARS,CPNCZZ_REL_AGE_IN_MTH,MBNCZZ_DEP_SPOT_BAL_AMT,CFNCZZ_ACC_TO_FUNDS,CPBCZZ_ACCT_CLOSE_IND,MBNHMI_AVG_OTH_DEP_AMT,MBBHMI_EVERYDAY_BANKER_IND,TRNHDL_AVG_DEPOSIT_AMT,MBOHDL_QUALITY_DEP_IND,CONHDL_SECURITY_AMT,CFNHDL_CURRENT_LVR,MBNHIC_AVG_CUST_INIT_TRAN_C,CMNHDL_FULL_FI_AMT,TRNHSL_TOT_WITHDRAWAL_CNT
55427234,201807,0,17,61.6,0,0,207.12,17,0,25,207.12,207.12,0,478,0,-369.76,0,0,0,14.32,30.91,-2.06
16098671,201807,0,26,2037.15,0,0,2351.31,26,58,416,2322.58,12322.58,0,2088.32,1,-538.21,0,0,0,21.89,4.26,1.43
90451440,201806,1,9,2100,0,0,918.38,9,53,368,918.38,918.38,0,23.17,0,-2886.89,0,0,0,12.7,-92.57,-1.34
52763120,201807,1,24,2438.31,0,0,1223.1,24,23,130,1223.1,1223.1,0,0,1,681.41,0,0,0,20.65,5.31,-3.66
50356862,201807,1,21,3618,0,0,85519.5,21,49,225,0.46,105000.46,0,3408.45,1,277.25,0,0,-0.02,50.59,-16.48,-8.31
54508353,201804,0,8,2500,0,0,1215.71,8,62,56,1215.71,1215.71,0,1283.33,1,-1375,0,0,0,16.03,-3.07,-2.4
78853162,201804,1,6,950,0,0,25.51,6,45,6,25.51,50288.51,0,0,0,493.5,1,0,0,10.65,0,0
54848104,201804,1,53,2722,0,0,4432.72,50,0,43,432.72,5432.72,0,1236.15,1,-3.76,0,0,0,40.24,0.3,1.14
54351743,201803,0,90,1120.48,13547.88,38145,570920.37,92,31,61,3296.73,644496.73,0,4.11,1,-1112.25,0,0,-0.02,81.73,1.73,-4.09
54429946,201804,1,25,10680,0,0,644235.26,25,42,59,323219.17,729219.17,0,3320,1,340,0,0,-0.02,26.25,0.34,-1.83
54642798,201807,1,64,5441.04,0,0,6527.74,64,27,53,5889.22,14889.22,0,0,0,2126.96,1,0,0,37.27,1.57,15.26
50452378,201803,1,33,0,0,0,156.63,34,55,215,156.63,156.63,0,2261.33,0,-1274.18,0,-3135000,-0.27,14.24,-28.37,5.49
50745675,201803,1,32,5000,0,0,2.52,32,54,137,2.52,2.52,0,0,0,4350,0,0,0,5.76,-14.39,3.31
40938112,201804,0,50,3180.18,4313.91,13598.17,1283.01,50,37,392,1283.01,1283.01,0,3814.9,1,-168.55,0,0,0,59.48,1.06,-0.43
55566226,201804,1,22,2785,0,0,11867.86,23,0,18,11867.86,11867.86,1,18172.09,1,-132.95,0,0,0,74.43,14.47,-13.23
90270444,201803,0,15,3234.34,957.82,0,435385.71,15,81,433,435385.71,435385.71,0,132.38,0,715.94,0,0,0,13.24,-0.94,1.03
51085935,201803,0,52,0,0,3656.21,107638.8,52,54,191,107638.8,107638.8,0,596.67,1,-2434.27,1,0,0,32.44,3.81,9.23
95414493,201804,0,99,4260.36,6394.5,20397.86,373966.26,99,48,231,43814.32,528814.32,0,0,1,-114.7,0,0,-0.01,137.75,-29.99,-7.54
90331109,201805,1,5,1560,0,0,3437.21,5,58,347,3437.21,3437.21,0,666.67,1,1560,0,0,0,10.06,1.75,-1.57
41761008,201803,0,171,37.05,4021.84,14076.44,5744.97,171,58,280,1647.06,11647.06,0,123.57,1,-604.44,0,0,0,172.82,-11.24,14.83
76380842,201803,0,209,121847.71,0,0,56383.48,209,13,156,48326,292336,1,51468.78,1,-141.6,0,0,0,152.37,8.86,0.14
1708924,201807,1,13,2180.8,0,0,65305.23,13,85,437,65305.23,70305.23,0,21775.27,1,258.01,0,0,0,19.78,-5,0.2
41408657,201805,1,14,1320,0,0,20993.64,14,62,456,20993.64,20993.64,0,445.52,0,329.25,0,0,0,11.75,-1.62,-0.66
55988910,201804,1,8,1000,0,0,1020.59,8,32,1,1020.59,1020.59,0,1050,1,1000,-1,0,0,7,6.81,3
55748303,201803,1,36,598.79,738.24,751.2,833.42,36,18,9,833.42,833.42,0,605.4,1,-169.26,0,0,0,42.06,-0.02,-1.8
95365206,201804,1,40,1077,0,0,9372.6,40,38,234,9033.38,24033.38,0,7293.35,1,4615.23,0,0,0,80.56,12.27,8.09
93621410,201804,0,97,2306,0,15168,348805.58,97,53,273,6708.4,367708.4,1,1814.03,1,351.68,0,-585000,0.11,103.19,-17.33,-4.17
52562250,201807,0,16,1210.06,0,0,11373.3,16,38,138,11373.3,11373.3,0,1040,1,-434.97,0,0,0,16.86,2.57,1.03
56014175,201805,1,30,39980,0,0,89341.62,30,39,1,89341.62,89341.62,0,205,0,19620,-1,0,0,21.5,4.74,19
40868311,201805,1,17,48.43,3118.38,9098.12,44923.26,17,85,345,44923.26,44922.62,1,0,1,-82.63,0,0,0,11.7,-0.68,0.71
22734478,201804,0,37,759.15,5861.48,20515.18,118091,37,72,420,118091,118091,0,25.17,1,-594.46,0,0,0,37.17,0.36,-0.29
53040808,201803,1,14,2665.18,25.76,0,553.42,13,43,331,553.42,553.42,0,10383.94,1,-2660.42,0,-2350000,-0.11,88.21,6.37,-38.4
53747918,201803,1,84,631.4,0,0,255.15,84,18,85,255.15,255.15,0,207.99,1,24.21,0,0,0,60.4,-3.75,3.8
55371871,201807,1,15,50395,0,0,240895,15,31,26,50000,506000,0,0,0,14606.63,1,0,-0.14,4.2,30.5,0
52620488,201807,1,8,844.37,1815.2,6353.2,23335.43,8,81,136,23335.43,23335.43,0,140.1,1,-155.63,0,0,0,6.92,0,-0.26
20737536,201805,0,71,7702.92,10041.4,30084.41,12656.17,71,59,316,12642.12,262642.12,0,8200.22,1,-1623.68,0,0,0,63.79,16.54,0.63
52602176,201803,1,128,395.38,6978.52,24498.04,214183.67,128,60,132,165.87,243638.87,0,169.35,1,-99.07,0,0,0,118.55,15.24,-2.49
50781300,201805,1,240,4881.59,0,0,31031.27,242,37,166,26.77,37026.77,0,6520.77,1,19.58,0,0,0,292.87,14.49,0.74
92146397,201804,1,9,3330.33,0,0,39898.92,9,58,406,39898.92,39898.92,0,3289.46,1,-33.99,0,0,0,16.86,-1.28,-0.57
40310633,201805,0,18,42122.91,2570.48,8958.18,70211.16,20,77,508,70211.16,70211.16,0,1418.15,1,7675.86,0,0,0,15.75,0,-0.2
95271728,201804,0,119,0,4710.65,12457.07,37253.8,119,31,240,303.07,42653.07,0,28.47,1,116.84,0,0,0,101.68,15.32,1.2
53094438,201807,0,102,0,4289.12,0,1401.26,102,20,117,1401.26,1401.26,0,300.87,0,-224.11,0,0,0,96.62,-25.99,2.26
54754441,201805,1,20,1500,0,0,373118.93,20,36,48,3657.44,382257.44,0,274.84,0,397.23,0,0,-0.01,23.97,-15.07,-2.43
40544447,201805,0,11,490,4104.6,9539.22,34623.65,11,82,402,34623.65,34623.65,0,42.77,1,-17.83,0,0,0,8.69,0,0.23
41398991,201806,0,7,2606.1,0,0,11301.34,7,46,244,4366.58,154366.58,0,2111.43,1,122.32,0,0,0,7.73,-11.14,0.09
53909973,201804,0,61,8.02,2744.42,9491.12,2708.23,61,73,79,1473.14,2973.14,0,60.49,1,19.15,0,0,0,64.41,2.03,-2.26
53188585,201803,1,109,133.5,6489.56,14733.31,19488.97,109,27,109,19488.97,19488.97,0,152.24,1,2332.71,0,0,0,95.24,15.99,6.63
92845059,201804,1,18,948,0,366.16,2597.33,18,61,355,2597.33,2597.33,0,33.33,0,145.38,1,0,0,9.11,-0.25,0.89
55025083,201807,1,6,4154.15,0,0,7270.98,6,0,39,7270.98,286770.98,0,4154.15,0,0,0,0,0,7.6,1.5,0.17
93730912,201804,0,33,0,4421.81,13431.68,7.7,33,49,157,7.7,7.7,0,0,1,-165.81,0,0,0,35.38,1.63,-0.89
55767536,201803,0,101,6548.16,3884.39,19084.19,756386.85,101,22,9,1633.21,801633.21,0,111.22,1,-147.41,0,0,-0.02,96.32,4.83,1.14
55995293,201805,1,153,7350,5580.37,0,425880.64,153,30,2,11478.8,442478.8,0,0,0,984.58,-1,520000,0.8,47.39,-61.21,61
50890152,201806,0,97,554.75,2413.56,7547.34,108.97,97,40,130,108.97,108.97,0,408.23,1,-94.57,0,0,0,91.89,-0.26,1.29
51952856,201806,0,188,1434.47,8850.77,32113.97,505501.72,192,41,182,1775.6,537775.6,0,1032.34,1,148.89,0,0,-0.01,189.79,-42.54,-11.6
55476971,201805,1,54,2866.63,0,0,257.61,54,25,22,257.61,257.61,0,695.93,1,69.65,0,0,0,36.96,-2.81,-6.89
53244034,201805,1,15,5511.97,0,0,16291.18,17,38,39,1,24000,1,0,0,-65.54,0,0,-0.01,7.94,-15.53,-2.17
53413429,201803,1,6,2000,0,0,205441.13,6,73,100,10178.75,210178.75,0,0,0,491,1,0,0,5.18,7.99,0.6
53217850,201803,0,48,4650,0,0,452150.9,48,49,108,8974.34,508974.34,0,3666.67,1,-15.72,0,0,-0.01,42.02,2.85,1.23
90572833,201807,0,163,3300,0,0,2467.53,163,65,314,1568.48,11568.48,0,3805.42,1,1739.61,0,0,0,142.77,8.86,0.83
53426702,201804,1,9,6000,0,0,22092.29,9,73,101,22092.29,22092.29,0,2453.33,1,1840,0,0,0,9.68,-0.42,0.26
50611291,201804,0,64,1716,0,1109.36,632.89,64,22,211,632.89,632.89,0,535.17,1,162.45,0,0,0,61.02,40.23,-6.17
53752587,201805,1,32,2395,0,0,819.73,32,31,82,782.75,10782.75,0,0,0,-327.9,0,0,0,40.98,7,1.89
76747492,201807,0,18,332.82,1815.2,6353.2,36720.81,18,72,301,36720.81,36720.81,0,324.43,1,0,0,0,0,18.25,-0.72,0
91227144,201806,1,5,0,1815.2,6353.2,2641.28,5,81,322,2641.28,2641.28,0,0,0,13.2,0,0,0,6.46,0,0.06
55395546,201803,1,7,3268.5,0,0,10130.87,7,0,22,10130.87,10130.87,0,3158.5,0,-383.04,0,0,0,5.15,2.25,0.63
55086078,201804,0,22,13259.52,0,0,2145.92,22,41,34,2145.92,2145.92,0,11367.1,1,-581.59,0,0,0,23.03,-0.29,1.34
51829099,201803,1,59,0,168.98,4570.1,39125.74,60,36,164,37952.1,43952.1,0,289.68,1,307.75,0,-430000,-0.54,65.22,64.75,2
52265731,201807,1,106,37.6,3045.86,10660.51,1482.94,108,20,150,1482.94,1482.94,0,100,1,-137.65,0,0,0,95.01,5.84,6.09
52976366,201804,1,6,4146.79,0,0,13595.35,6,0,119,13595.35,13595.35,0,3685.61,1,-175.99,0,0,0,7.52,0,-0.26
53992683,201807,1,14,30000,6258,18534,0.66,14,39,50,0.66,6000.66,0,0,1,6426.95,0,0,0,27.06,-4.59,-3.74
52501217,201804,1,14,14770,21970.43,0,19102.46,11,18,137,19102.46,19102.46,0,0,0,3874.04,1,0,0,3.05,7.5,0.8
93682443,201806,0,135,85,0,1569,40340.47,135,40,271,2042.8,52042.79,0,2414.25,1,-98.31,0,0,0,134.22,4.26,-3.69
51865050,201803,0,36,7248.44,28.56,0,229210.47,36,68,162,67548.44,334548.44,0,3529.3,1,-90.46,0,0,-0.02,34.21,1.06,1.37
54074230,201803,1,27,228,4316.01,11023.13,1016.26,27,53,71,1016.26,11016.26,0,0,1,-1096.7,0,-520000,0,33.78,-3.6,-1.23
54281980,201803,0,24,0,0,1609.43,2144.99,25,15,64,2144.99,2144.99,0,0,1,47.23,0,0,0,28.32,-0.73,1
52543673,201805,0,70,4694.05,4272.04,13172.78,6854.64,71,33,137,6854.64,6854.64,0,1770.48,1,-78.65,0,0,0,66.65,2.52,-6.37
41788435,201807,1,120,2633.28,0,0,2868.16,120,46,278,2868.16,2868.16,0,0,0,-90.23,0,0,0,151.79,29.66,-4.77
56027084,201805,1,8,5000,0,0,3029.76,8,55,0,3029.76,3029.76,0,5000,1,3000,-1,0,0,?,2.25,?
51531499,201805,0,339,3556.39,11116.82,26021.73,1267488.61,339,31,176,37711.59,1277211.59,0,2929.97,1,16.57,0,115000,-0.05,375.3,-3.09,2.31
98008837,201803,0,22,4599.82,599.82,0,38930.54,22,64,124,38930.54,38930.54,0,6186.67,1,-1213.8,0,0,0,30.98,0,-0.37
55267648,201806,0,38,0,2129.49,7323.75,4548.45,38,20,30,4548.45,4548.45,0,12.6,1,8.14,0,0,0,47.13,-4.21,-1.94
41088259,201807,0,119,281,3686.4,15070.89,5236.45,119,37,355,5236.45,5236.45,0,1236.37,1,138.98,0,0,0,110.32,-6.78,9.11
52592369,201804,1,15,16612.44,0,0,246851.25,15,0,130,30057.11,310057.11,0,233.33,0,1851.08,0,0,-0.01,17.73,-10,-0.31
56046027,201807,1,46,0,230.03,738.47,81.35,46,25,2,81.35,81.35,0,33.33,0,56.25,-1,0,0,19.23,2.49,18.5
55067865,201804,0,20,2550,0,0,872,20,0,35,872,872,0,2353.33,1,131,0,0,0,20.76,3.06,-1.37
54820147,201805,0,7,2087.6,0,0,866638.58,7,49,46,404406.85,880406.85,0,885.71,0,-43116.05,0,0,-0.02,4.51,1.81,-0.09
53328555,201805,1,57,85.51,4691.1,10324.89,1531.82,57,27,106,1531.82,1531.82,0,240.59,1,176.46,0,0,0,61.98,-2.96,-2.74
54013153,201807,1,94,1357.24,3852,13482,3739.18,94,24,77,3739.18,3739.18,0,160.67,1,-198.75,0,0,0,115.54,-0.95,-1.46
52254677,201806,0,22,196.65,2990.4,8971.2,3362.34,22,77,149,58.19,5058.19,0,238.63,1,-51.37,0,0,0,27.35,-0.03,-0.54
55152861,201803,1,12,3700,0,0,6.6,12,46,31,6.6,6.6,0,1866.67,0,-600,0,0,0,5.57,20,0.26
40438592,201804,0,8,2000,0,0,2440.66,8,63,389,2440.66,2440.66,0,2428.73,1,866.69,0,0,0,24.82,1.78,-4.34
50306450,201806,0,13,700,0,0,387827.18,14,68,233,387827.18,387827.18,0,503.27,1,171116.67,0,0,0,17.65,0.89,-1.14
55270666,201803,1,15,17456.74,0,0,670972.2,15,37,27,227940.43,671940.43,0,6689.97,1,897.12,0,0,0,14.76,0.34,0.26
78317117,201805,1,46,875,0,0,18667.51,46,28,223,0,27379,0,519.45,1,0,0,0,0,34.38,-9.85,0.03
41821227,201805,0,4,0,1522.2,4545.24,22.59,4,57,268,22.59,22.59,0,0,1,355.05,0,0,0,5.33,-2.82,-0.91
55814762,201807,0,26,170,4572.22,10146.14,136.67,26,43,11,136.67,136.67,0,0,1,-0.12,0,0,0,15.3,-0.55,0.34
50954958,201803,1,13,2005,1789.74,5367.34,44084.36,13,82,197,44084.36,44084.36,0,1000.83,1,-293.07,0,0,0,12.56,-1.06,0.57
92815295,201803,0,77,2905.39,2608.74,5785.74,53763.07,77,68,351,1555.64,139555.64,0,2605.13,1,-2706.49,0,0,-0.03,76.54,-333.99,-1
52736783,201805,0,56,5620.06,655.87,1931.85,6437.45,56,23,43,6437.45,6437.45,0,209.4,1,452.24,0,0,0,42.32,13.64,7.86
54208694,201805,0,66,1598.97,5348.87,13971.32,882819.34,65,31,69,5287.59,1030187.59,0,2677.02,1,307.65,0,0,0,61.19,-4.62,-16.14
92452378,201806,0,3,0,1796.94,7872.29,898.79,3,75,332,898.79,898.79,0,0,0,-84.6,0,0,0,5.73,0,-0.34
55872268,201807,1,3,1347.5,0,0,4.98,3,27,9,0.02,0.02,0,419.25,0,978.5,0,0,0,11.33,-5.18,-2.46
78548243,201803,1,9,2370000,0,0,4999922.59,9,45,17,2507348.96,6996616.96,0,0,0,-138.6,1,0,-0.01,7.6,-100.51,0
51160199,201804,1,148,3479.94,0,12989.05,4314.92,147,36,30,498.25,25498.25,0,3255.24,1,-84.46,0,0,0,126.83,18.55,2.23
54774549,201806,0,7,540,0,1350,11974.18,7,50,48,11974.18,11974.18,0,597.35,1,-8.01,0,0,0,23.21,-13.63,-20.23
77402478,201805,0,194,995.43,6011.13,7529.27,51.06,194,36,148,51.06,51.06,0,986.55,1,0,0,0,0,152.17,5.8,0
53425379,201807,1,21,4051.9,0,0,3718.13,21,74,104,3718.13,3718.13,0,304.62,0,668.24,1,0,0,9.94,1.91,-0.49
53999188,201806,0,39,241351.38,0,0,1884828.44,39,53,55,328195.19,1927195.19,0,88310.5,1,1965.92,0,0,-0.01,41.57,40.85,-0.8
76727178,201805,0,10,0,4104.6,9539.22,77869.74,10,80,304,77869.74,77869.74,0,0,1,0,0,0,0,7.43,0,0
55786582,201805,1,10,2060.37,0,0,697089.58,10,37,9,106942.87,886942.87,0,0,0,33612.07,0,0,-0.19,7.01,-10,0.37
55251559,201806,1,15,1900,0,0,8.91,15,36,31,8.91,8.91,0,0,0,-138.9,1,0,0,173.09,-55.99,-59.23
54427582,201803,0,24,4940,0,0,822762.77,24,43,58,5480.92,1185880.92,0,6075.67,1,-269.3,0,0,0,18.66,2.25,0.09
53984647,201803,1,5,5446,0,0,2087.57,5,0,165,2087.57,2087.57,0,5050.83,1,756.33,0,0,0,8.53,-3,-0.54
55491571,201804,0,23,251.02,0,1302.27,1246.07,23,17,20,1246.07,1246.07,0,0,0,125.51,1,0,0,28.05,2.29,2.57
55525932,201807,0,72,13399.44,0,0,679134.83,72,55,22,264727.65,711727.65,0,29.33,0,973.4,0,0,0,83.49,6.68,-11.51
53635159,201805,0,72,1496.03,5581.26,13461.92,8032.92,72,26,93,726.06,8226.06,0,1929.53,1,76.78,0,0,0,76.79,3.92,2.03
52443854,201803,0,31,0,0,0,3843.04,32,39,121,3843.04,3843.04,0,0,0,-2660.18,1,0,0,31.22,-16.95,-1.03
52602973,201804,0,208,32603.7,642.04,0,19438.98,210,47,133,19137.75,29137.75,0,17957.67,1,220.93,0,0,0,179.7,13.86,-11.11
91935438,201806,0,15,1647.28,1815.2,6353.2,29922.84,15,98,307,29922.84,29922.84,0,3.66,1,252.27,0,0,0,7.59,2.25,1
52941336,201805,1,34,3000,0,0,579774.53,37,34,121,575.96,589575.96,0,0,0,204.89,1,765000,-0.21,37.67,-5.71,-5.63
8081976,201803,0,4,2000,0,0,4609.56,5,73,299,4609.56,4609.56,0,66.67,0,-435.08,0,0,0,7.1,-1.19,-0.34
54626644,201803,1,22,4711,0,0,901694.38,22,57,51,2393.32,992393.32,0,0,0,-460.54,1,0,-0.01,13.35,4.22,1.09
55136120,201803,0,32,2002.95,2821.67,8347.66,499.8,32,30,32,499.8,499.8,0,233.33,1,18.89,0,0,0,20.81,4.13,1.29
92868601,201806,0,6,36.25,1368.2,4788.7,1585.59,6,83,495,1585.59,1585.59,0,17.15,1,1.2,0,0,0,6.86,0,0.2
95148314,201807,0,21,0,400,1300,202.94,21,41,252,202.94,202.94,0,0,1,0,0,0,0,17.35,4.62,0.17
91353694,201807,1,12,0,2722.8,6353.2,1055.87,12,68,61,1055.87,1055.87,0,0,1,13.2,0,0,0,9.73,0,-0.31
54822579,201806,0,79,2560.36,0,0,65658.9,80,39,46,65658.9,65658.9,0,0,0,-891.48,0,0,0,70.46,-9.89,1.26
52573731,201805,1,16,4758.8,0,359.04,1264.26,16,54,135,1264.26,1264.26,0,1595.57,1,2451.56,0,0,0,14.54,-35.62,-9.97
55614310,201803,1,19,2157.57,0,0,395.92,19,74,15,395.92,395.92,0,96.67,0,514.91,1,0,0,30.51,0,1.6
54377620,201803,1,52,0,3597.45,6893.83,657.13,52,19,60,657.13,657.13,0,52,1,627.99,0,0,0,100.73,-3.01,-7.23
55182055,201805,1,5,1437.35,0,0,352199.98,5,32,32,0,352100,0,1437.35,1,52.11,0,0,0,5.76,-15,-0.09
55463707,201805,0,10,3400,0,0,803651.76,10,39,22,1540.06,803640.06,0,3400,1,-11.54,0,0,0,11.95,0,0
50192092,201805,0,142,0,14060.57,43336.5,639416.83,142,60,230,222706.69,907706.69,0,179.02,1,420.7,0,0,-0.12,137.7,7.76,-1.6
55200211,201806,1,6,1600,0,0,195530.7,6,51,32,2506.99,257506.99,0,1600,1,1.76,0,0,0.01,7.86,-0.71,-0.17
53759418,201806,1,59,0,4721,14081.04,3909.78,59,29,87,21.42,3921.42,0,50,1,397.95,0,0,0,124.53,17.65,-6.69
53968804,201804,0,222,1285,4696.95,17195.78,29375.24,222,23,76,2679.64,42796.64,0,645,1,-48.97,0,0,0,215.73,-8.51,4.17
51871200,201804,1,34,3500,0,0,13649.03,35,32,163,2950.81,17950.81,0,0,0,-195.26,1,0,-0.08,26.57,-16.73,-2.26
54721022,201805,1,36,51,696.61,7439.75,3.46,36,29,49,0.02,0.02,0,146,1,-325.39,0,0,0,97.05,3.14,-9.49
52528684,201807,1,56,2878.13,0,7007.25,565.54,56,27,139,0,500,0,295.9,1,-366.37,0,0,0,102.71,57.94,-8.69
52063738,201807,1,9,1134,0,0,26315.28,9,0,158,26315.28,26315.28,0,609,0,-356.5,0,0,0,8.95,0,0.23
54461657,201805,1,5,4400,0,0,1049535.02,5,35,59,655.46,1048655.46,0,4400,1,1132.05,0,0,0,5.61,-8.06,-0.34
40474339,201806,0,26,0,2722.8,6353.2,57027.05,26,63,461,19881.33,71881.33,0,0,1,7.07,0,0,0.06,24.95,0.42,0.63
52213220,201805,1,31,38547.46,0,0,14397.3,31,0,25,14397.3,14397.3,0,56045.67,1,0,0,0,0,26.32,-120.03,0
55470119,201804,0,12,2400,0,0,330817.63,12,53,19,74.98,340074.98,0,1640,0,-894.33,0,0,-0.01,2.37,-5.09,0.06
93607605,201805,1,136,559.2,18.44,6916,3321.93,136,37,275,3321.93,3321.93,0,145.78,1,11.58,0,0,0,125.57,-2.71,5.77
56058202,201807,1,53,2670,0,0,1292.03,54,33,2,1292.03,1292.03,0,1175,0,625.6,-1,0,0,42.94,3.73,24.5
53059642,201804,1,64,2235,0,0,185,64,33,115,185,185,1,841.67,1,88.08,0,0,0,35.91,-5.66,5.26
78003083,201806,0,55,2700,0,0,8021.13,55,48,38,11.58,19476.58,1,1753.16,0,0,1,0,0,55.43,6,0
54580497,201807,1,42,50000,0,0,51899.66,42,38,1,51899.66,51899.66,0,0,0,77907.4,-1,0,0,21,30.37,38
77587579,201806,1,10,2226.22,0,0,290756.47,10,79,318,100745.92,317745.92,0,1305.55,1,0,0,0,0,11.67,2.12,0
51875103,201805,1,8,1289.9,0,0,83939.93,8,34,164,67.7,232067.7,0,36.87,0,290.06,1,0,-0.02,5.71,5.04,0.4
52477195,201803,1,15,0,1813.9,9216.72,316.36,15,51,137,0,0,1,216.67,1,76283.91,0,-420000,-0.55,44.27,448.88,-8.11
55583327,201807,1,73,6566.31,2747.98,11704.71,333908.31,70,35,27,324.89,414941.89,0,8230.05,1,168.48,0,0,-0.02,107.19,3.61,-2.03
53920863,201804,1,37,1488,1445.53,5842.25,17202.45,38,21,78,274.38,19249.38,0,1455.13,1,-150.23,0,0,0,99.78,6.94,-6.37
40846105,201804,0,43,1059.84,2151.8,4731,431.36,43,62,92,431.36,431.36,0,971.13,1,-76.67,0,0,0,46.37,1.26,-0.89
23087217,201804,0,122,7430.68,5947.3,17380.47,23897.5,121,0,819,23897.5,23897.5,0,258.91,1,147.78,0,0,0,107.81,-1.63,-2.29
41759941,201806,1,19,1000,3159.78,0,254564.24,19,61,283,254564.24,254564.24,0,233.67,0,317.2,1,0,0,20.08,0.21,-0.91
51239358,201806,0,128,1199.11,14539.55,50020.95,576750.09,128,45,189,2776.84,663321.84,0,1749.33,1,-135.68,0,0,-0.01,136.26,-12.22,3.4
50016900,201805,1,21,7950.8,0,0,11291.39,21,36,243,11291.39,11291.39,0,5593.5,1,-118.92,0,0,0,18.16,-0.45,1.29
50780666,201807,1,7,2500,0,0,5238.4,7,68,207,5206.98,15206.98,0,21.19,0,89.05,0,0,0,5.34,0.4,-1
91024977,201805,0,51,838.22,3448.69,10758.07,6943.82,51,32,307,6943.82,6943.82,0,279.05,1,46.71,0,0,0,54.92,3.54,-1.43
90317413,201803,0,62,1714.43,3446.98,13076.85,405111.09,62,50,310,1958.53,652458.53,0,1691.83,1,-6525.12,0,0,-0.02,50.51,-25.89,-0.17
55797183,201806,1,44,6106.77,0,0,1706.15,44,23,11,1706.15,1706.15,0,567.33,1,467.07,0,0,0,38.74,6.35,1.29
53529564,201805,1,85,2327.5,0,0,4723.27,85,20,97,4723.27,4723.27,0,1656.67,1,-384.3,0,0,0,70.22,-10.23,9
52097421,201804,1,17,1769.4,0,0,1304.59,17,0,153,1304.59,1304.59,0,1221.72,1,14.9,0,0,0,20.56,-3.75,0.14
75484802,201804,0,132,3628986.04,0,0,1269946.24,132,0,130,1266010.88,1499172.88,0,1592815.39,1,-115.25,0,0,0,113.73,-466.48,0
41713193,201805,0,103,14883.63,0,11358.15,11138.85,102,32,164,11138.85,17613.85,0,41.33,1,1208.87,0,0,0,94.49,-0.92,-4.94
52776393,201806,1,9,7250.8,596.4,0,70261.49,9,21,129,70261.49,70261.49,0,591.42,0,915.77,0,0,0,6.56,2.04,0.74
55271031,201803,1,9,0,3171.43,10087.11,77.35,9,19,27,77.35,77.35,0,0,1,185.38,0,0,0,6.91,0,0.34
93055773,201807,0,17,0,3165.06,9442.74,128743.07,17,69,319,128743.07,133743.07,0,32.67,1,-3111.55,0,0,0,14.75,-3.74,0.17
56010651,201806,1,7,2240,0,0,3225.29,7,60,3,3225.29,3225.29,0,0,0,1120,-1,0,0,5.6,1.5,1.3
51920679,201804,1,32,1109.2,1109.2,0,708.06,32,51,161,708.06,708.06,0,325.59,0,82.97,1,0,0,26.03,-2.5,2.94
50113491,201803,1,15,8972.49,0,0,6808.4,15,0,232,6808.4,6808.4,0,0,0,-1156.82,0,0,0,10.86,-0.46,0.17
55195910,201803,0,14,2912,0,0,234819.93,14,37,30,4167.03,278467.03,0,1650,1,410.27,0,0,-0.08,9.46,2.43,0.74
53953259,201807,0,80,0,3589.72,10473.72,11233.56,80,22,80,11233.56,11233.56,0,0,1,-84.43,0,0,0,98.15,3.33,7.83
55449295,201806,0,4,2326.16,0,0,315273.09,4,0,24,82269.59,330769.59,0,2191.43,1,46.9,0,0,-0.01,5.89,0.11,-0.06
55186035,201807,0,108,1589.3,0,14860.4,917890.02,108,41,34,20496.66,981496.66,0,386.98,1,-1942.13,0,565500,0.14,94.65,0.08,4.29
95050684,201806,1,5,1847.81,0,0,156129,5,74,258,124767.15,311767.15,0,15.42,0,792.47,1,0,-0.02,4.57,0,0.34
51520724,201803,1,18,109.06,109.06,3463.23,52.92,18,31,130,0,0,0,290.98,1,-138.91,0,0,0,91.36,61.28,-10.26
50525381,201803,1,8,25.76,25.76,0,1089.98,8,44,214,1089.98,1089.98,0,12.27,0,25.76,0,0,0,6.19,138.94,1.74
51929588,201804,0,122,1294.13,3678.49,9742.35,17111.95,122,25,105,4422.57,19422.57,0,448.48,1,196.11,0,0,0,82.86,-0.09,16.6
40712773,201807,1,16,25061.51,0,0,3546.51,16,66,445,3546.51,3546.51,0,33.33,0,9335.5,0,0,0,11.86,-3.47,0.83
75259157,201805,1,5,4253.84,0,0,26716.69,5,57,280,26716.69,26716.69,0,3239.79,0,0,0,0,0,5.67,0,0
56064244,201806,1,14,1222.35,0,0,68.48,14,28,1,68.48,68.48,0,0,0,407.45,-1,0,0,7,7.98,11
75481946,201805,0,21,36800,0,0,2393.87,21,0,126,2393.87,2393.87,0,20436.09,0,-100,0,0,0,23.98,11.25,-0.8
50635844,201804,1,12,0,1914,1914,28886.92,12,39,31,1.69,37001.69,0,0,1,-716.33,0,0,0,37.6,-27.16,-37.63
