Cl_Property_ID,CL_Contract_Price,CL_Transfer_Date,Cl_History_From,Cl_Est_Land_Area,Cl_Equiv_Building_Area,Cl_Floor_Area,Cl_Bedrooms,Cl_Bathrooms,Cl_Car_Spaces,Cl_Garages,Cl_Year_Built,Cl_Materials_In_Roof,Cl_Materials_In_External_Walls,Cl_Materials_In_Floor,Cl_Bond_Amount,Cl_Access_Security_Installed,Cl_Air_Conditioned,Cl_Architectural_Style,Cl_Close_To_Public_Transport,Cl_Condition,Cl_Construction_Type,Cl_Dining_Rooms,Cl_Ensuites,Cl_Family_Rooms,Cl_Fireplace,Cl_Floor_Level_Of_Unit,Cl_Frontage,Cl_Lounge_Rooms,Cl_Street_Frontage_Size,Cl_Games_Rooms,Cl_Kitchens,Cl_Meal_Rooms,Cl_Study_Rooms,Cl_Floor_Levels_Inside_Unit,Cl_On_Main_Road,Cl_Renovated,Cl_Scenic_View,Cl_Swimming_Pool,Cl_Toilets,Cl_Heritage_Flag,CL_Property_Type,CL_Unit_No,CL_Unit_No_Derived,CL_Street_No_Start,CL_Street_No_End,CL_Street_Name,CL_Street_Type,CL_Street_Direction,CL_Suburb,CL_Postcode,CL_State,CL_Land_Area
10244067,427000,14/02/2011,14/02/2011,2888,?,?,3,2,?,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,40,?,Main,Road,?,Campbells Creek,3451,VIC,2020
15540884,590000,15/05/2013,7/05/2013,665,?,?,4,2,2,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,43,?,Tibouchina,Street,?,Mountain Creek,4557,QLD,665
3231936,0,22/05/2017,19/03/2017,609,?,187,4,2,2,2,1990,concrete tile,brick,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,47,?,Kearns,Avenue,?,Kearns,2558,NSW,609
1353490,340000,23/12/2015,17/12/2015,1252,?,?,4,1,1,1,?,?,Weatherboard,Timber Floor,?,?,Y,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,229,?,Auckland,Street,?,Bega,2550,NSW,1252
1818022,0,20/12/2018,29/11/2018,797,?,142,4,1,?,2,1985,Concrete tile,Brick veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,39,?,Kalinda,Parade,?,Charlestown,2290,NSW,797
17315906,535000,1/08/2017,1/08/2017,625,?,?,4,2,2,2,?,?,?,?,?,?,Y,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,2,?,House,?,?,12,?,Noipo,Crescent,?,Redlynch,4870,QLD,625
9764230,293000,3/09/2014,31/08/2014,650,?,100,3,1,2,1,1960,Concrete Tile,Weatherboard,Timber,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,35,?,Nagle,Drive,?,Belmont,3216,VIC,650
7013869,755000,19/02/2013,19/02/2013,775,?,358,4,3,3,3,2006,Colorbond,Rendered Brick and Mill Board,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,Y,?,?,House,?,?,14,?,Baylink,Drive,?,Redland Bay,4165,QLD,775
16784042,349000,21/06/2013,21/06/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,44,?,10,?,Crayfish,Street,?,Mountain Creek,4557,QLD,118
44337351,1100000,13/04/2017,29/04/2014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,203,?,76,?,Mitchell,Road,?,Alexandria,2015,NSW,111
2938206,412000,20/03/2015,20/03/2015,2785,?,?,3,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,47,?,Pinelands,Drive,?,Beerwah,4519,QLD,2785
17280861,410000,12/05/2015,12/05/2015,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,20410,?,37D,?,Harbour,Road,?,Hamilton,4007,QLD,60
16001390,430000,4/06/2013,4/06/2013,502,?,153,4,2,2,?,2012,Colorbond,Rendered Finish,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Milkwood,Crescent,?,Bohle Plains,4817,QLD,502
17656570,499000,13/04/2013,13/04/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,7,?,15,?,Moore,Street,?,Moonee Ponds,3039,VIC,?
1682804,0,6/06/2018,9/03/2017,907,?,177,4,2,4,?,1991,Concrete Tile,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17,?,Carlyle,Crescent,?,Cambridge Gardens,2747,NSW,905
10872563,0,4/03/2018,4/03/2018,578,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,386,?,Myers,Street,?,East Geelong,3219,VIC,578
3061714,740000,18/10/2016,27/07/2016,2116,?,?,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,39,?,Whitehall,Avenue,?,Birkdale,4159,QLD,2104
7615744,780000,19/03/2016,16/03/2016,761,?,298,3,2,2,2,2000,Concrete,Renderedbrick,?,2420,Y,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,?,?,1,?,?,?,Y,Y,1,?,House,?,?,48,?,Juniper,Circuit,?,Stretton,4116,QLD,761
16583606,470000,18/05/2018,17/04/2018,273,?,?,3,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,53,?,Carroll,Street,?,Deer Park,3023,VIC,?
10402142,256000,22/03/2018,4/11/2017,226,130,130,2,1,1,?,1976,Tiled,Brick,?,?,?,?,Ranch,?,Good,?,?,?,?,?,?,11.94,?,11.94,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,28,?,Arthur,Street,?,Ridgehaven,5097,SA,?
10200640,556000,28/04/2015,28/04/2015,?,?,?,3,1,2,?,1998,Galvanised Iron,Rendered,?,?,Y,Y,Arctect,?,Good,?,?,1,?,?,?,5.05,?,5.05,?,?,?,?,?,?,?,?,?,1,?,Unit,11,?,29,?,Edmund,Street,?,Norwood,5067,SA,139
13281460,304000,19/02/2018,19/02/2018,65,?,65,2,1,1,?,1982,TILE,Brick,?,?,?,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,1,?,?,?,?,?,?,Y,?,?,Unit,12,?,4,?,Manning,Terrace,?,South Perth,6151,WA,65
17528672,267000,22/12/2014,22/12/2014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,26,?,Buckland,Boulevard,?,Gisborne,3437,VIC,?
6073611,380000,3/10/2015,3/10/2015,522,?,?,3,1,1,?,1970,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,23,?,Nerida,Avenue,?,San Remo,2262,NSW,531
12195205,892000,8/07/2011,8/07/2011,482,?,?,2,1,2,2,1890,Iron,?,Carpet Floor Terrazzo Floor,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,23,?,Manning,Street,?,Fremantle,6160,WA,481
11280152,0,7/11/2018,7/11/2018,71089,?,?,3,2,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,223,?,Burgoyne,Street,?,Huntly,3551,VIC,71089
16122493,125000,16/06/2012,16/06/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Rove,Lane,?,Doreen,3754,VIC,184
16781433,399900,5/04/2014,5/04/2014,?,?,?,3,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,1,?,Demmie,Mews,?,Lyndhurst,3975,VIC,?
3324053,370000,25/02/2011,25/02/2011,796,?,?,4,1,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,5,?,Warruga,Street,?,Kilaben Bay,2283,NSW,797
6710333,375000,19/06/2017,19/06/2017,701,?,?,3,1,1,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,2,?,Wackett,Street,?,Pallarenda,4810,QLD,701
1420091,0,5/04/2016,5/04/2016,457,?,104,3,1,1,1,1920,Tile,Brick,Timber Floor,1920,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Mayfair,Crescent,?,Beverly Hills,2209,NSW,449
16013471,3410000,21/11/2015,21/11/2015,589,?,?,4,3,4,2,?,?,?,Parquerty,?,?,Y,?,Y,?,?,1,1,1,Y,?,?,3,?,?,?,?,1,?,?,?,?,Y,?,?,House,?,?,12,?,Angle,Road,?,Deepdene,3103,VIC,588
9180867,435000,9/08/2013,9/08/2013,2206,210,?,4,2,4,2,2004,Tiled,Brick Veneer,?,?,?,?,Convenl,?,Good,?,?,2,?,?,?,29.39,?,29.39,?,?,?,?,?,?,?,?,?,?,?,House,?,?,?,?,Harris,Road,?,Angle Vale,5117,SA,2204
15702022,280000,9/05/2013,13/04/2012,289,?,?,3,1,1,?,?,Tile,Weatherboard,Timber Floor,1304,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,3,?,Philip,Street,?,Dandenong North,3175,VIC,288
1928793,707500,16/10/2010,16/10/2010,694,?,68,2,1,1,1,1975,Tile,Cavity Brick,?,?,?,?,?,Y,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,Y,Y,Y,?,?,?,Unit,6,?,110,112,Coogee Bay,Road,?,Coogee,2034,NSW,?
17663774,307500,10/02/2016,10/02/2016,447,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Sonoma,Street,?,Burnside,3023,VIC,447
8169239,460000,23/02/2017,23/02/2017,722,?,724,3,2,1,2,?,?,?,?,?,?,Y,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Malay,Street,?,Ashtonfield,2323,NSW,722
11790541,399998,17/03/2018,17/03/2018,544,?,176,4,2,1,?,1996,TILE,Other,?,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,1,1,1,?,?,?,?,?,?,?,?,House,?,?,32,?,Mclean,Road,?,Canning Vale,6155,WA,544
14006672,662500,4/09/2017,4/09/2017,2452,?,271,5,3,12,4,2007,Colorbond,Brick Veneer Rendered,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?,House,?,?,5,?,Waterview,Court,?,Legana,7277,TAS,2452
13913114,330000,18/04/2012,4/11/2011,14610,?,119,3,1,?,4,1985,Tile,Brick Veneer,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,9,?,Blackabys,Road,?,Boat Harbour,7321,TAS,14610
13672864,282000,1/07/2013,1/07/2013,714,?,?,3,1,3,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,13,?,Sidford,Street,?,Ventnor,3922,VIC,697
17904831,1290000,6/03/2017,6/03/2017,?,?,?,2,2,1,1,?,?,?,Floorboards,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,1302,?,225,?,Pacific,Highway,?,North Sydney,2060,NSW,105
17349589,265000,25/09/2015,25/09/2015,423,?,?,4,2,?,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,16,?,Riding,Way,?,Craigburn Farm,5051,SA,423
17274033,598000,13/07/2015,13/07/2015,?,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,4,?,168,170,Memorial,Avenue,?,Liverpool,2170,NSW,?
34232301,0,2/09/2019,12/07/2019,400,?,?,4,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,18,?,Mountaineer,Drive,?,Roxburgh Park,3064,VIC,400
16553404,179075,28/02/2017,23/02/2017,630,?,?,0,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,34,?,Sariago,Terrace,?,Bilingurr,6725,WA,630
5643174,492000,15/03/2018,15/03/2018,1239,?,160,4,2,2,2,2001,Tile,Brick,Carpet Floor,1520,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,2,?,House,?,?,49,?,Short,Street,?,Loganlea,4131,QLD,1239
10580244,440000,4/10/2010,24/08/2010,865,?,?,5,2,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,72,?,Killara,Road,?,Coldstream,3770,VIC,863
4284590,550000,25/01/2017,11/01/2017,750,?,?,4,2,4,2,?,?,Brick,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,15,?,Anthony,Court,?,Deception Bay,4508,QLD,750
14048242,350000,10/01/2018,10/01/2018,849,?,162,4,1,1,1,1949,Galvanised Iron,Brick,Carpet Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,168,?,Punchbowl,Road,?,Newstead,7250,TAS,845
16081935,462000,3/09/2014,3/09/2014,874,?,?,4,2,2,4,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,18,?,Broadhead,Road,?,Mudgee,2850,NSW,874
16933143,215000,18/03/2014,18/03/2014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,18,?,Mirage,Avenue,?,Springfield Lakes,4300,QLD,448
44994301,392500,12/06/2014,12/06/2014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1606,?,8,?,Pearl River,Road,?,Docklands,3008,VIC,?
6411884,418000,24/05/2012,24/05/2012,720,?,?,3,1,2,?,?,?,?,?,?,Y,Y,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Woollybutt,Street,?,New Auckland,4680,QLD,720
1739712,1100000,2/12/2011,2/12/2011,565,?,245,4,2,2,2,1950,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,2A,?,Dudley,Avenue,?,Caringbah South,2229,NSW,569
13618698,205000,2/10/2012,2/10/2012,10,?,?,3,1,1,1,?,?,?,Carpet Floor,1083,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,71,?,School,Road,?,Trafalgar,3824,VIC,679
9969568,205000,3/01/2018,3/11/2017,17,56,55,1,1,1,1,1966,Metal Deck,Concrete Block,?,920,?,Y,Contemp,?,Average,?,?,?,?,?,?,14.1,?,14.1,?,?,?,?,?,?,?,?,Y,?,?,Unit,4,?,9,?,Keys,Road,?,Lower Mitcham,5062,SA,?
16710481,550000,24/05/2012,24/05/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,318,?,14,?,Nuvolari,Place,?,Wentworth Point,2127,NSW,?
14441163,271000,14/06/2013,14/06/2013,194,?,?,2,1,2,?,?,?,?,?,1257,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,8,?,9,?,Wisewould,Avenue,?,Seaford,3198,VIC,?
6139820,1401000,8/11/2014,8/11/2014,520,?,?,4,2,2,?,?,?,?,Timber Floor,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,Y,?,?,Y,?,?,House,?,?,143,?,Upper Clontarf,Street,?,Seaforth,2092,NSW,549
1606369,330000,12/04/2019,14/03/2019,1238,?,220,4,2,4,4,1955,?,?,?,2200,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,34,?,South,Street,?,Broken Hill,2880,NSW,1238
6507518,0,10/12/2015,7/06/2015,652,?,160,4,3,2,2,1995,Other,Other,Concrete Floor Polished Concrete Floor,3280,?,?,?,?,?,?,1,1,?,?,?,?,1,?,?,?,?,?,?,?,Y,?,Y,?,?,House,?,?,10,12,Azolla,Place,?,Suffolk Park,2481,NSW,652
1527197,0,6/07/2016,9/10/2014,213,?,?,3,2,?,?,?,?,?,Timber Floor,3600,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,21,?,Gowrie,Avenue,?,Bondi Junction,2022,NSW,215
10514222,128000,5/08/2016,5/08/2016,2338,?,79,2,1,2,1,1860,?,Weatherboard,Carpet Floor,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,16,?,Angus,Street,?,Clunes,3370,VIC,2338
13001585,695000,11/07/2017,11/07/2017,885,?,190,4,2,1,1,1980,Colorbond,Hardiplank,Jarrah Timber Floor,?,?,Y,?,?,?,?,?,1,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,15,?,Belair,Close,?,Seville,3139,VIC,884
16025361,240000,26/03/2013,20/03/2013,336,?,136,3,2,1,?,2013,Other,Other,?,?,?,?,?,?,?,?,?,?,?,?,?,11.68,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,76B,?,Reid,Avenue,?,Tranmere,5073,SA,336
16483128,190000,17/04/2013,17/04/2013,472,?,?,3,2,?,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,11,?,Canopy,Crescent,?,Wilton,2571,NSW,473
12655329,1030000,17/01/2011,17/01/2011,?,?,211,4,2,1,2,2008,Iron,Brick  Iron,?,?,?,?,?,?,?,?,1,?,1,?,?,?,1,?,?,2,?,?,?,?,?,Y,?,?,?,Unit,1,?,12,?,Torcello,Mews,?,Mandurah,6210,WA,312
1807163,0,20/07/2018,20/07/2018,198893,?,182,4,1,?,?,1970,Other,Other,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,59,?,George Downes,Drive,?,Central Mangrove,2250,NSW,200100
9277748,0,12/06/2016,12/06/2016,489,?,128,4,1,1,?,1990,Other,Other,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,45,?,Montrose,Avenue,?,Apollo Bay,3233,VIC,838
1287195,320000,14/03/2016,7/11/2015,2,?,79,2,1,1,1,1986,Other,Other,Tiled Floor,?,?,?,Modern,Y,?,?,1,1,?,?,?,?,?,?,?,?,?,?,1,?,Y,?,?,1,?,House,1,?,61,?,Old Ferry,Road,?,Banora Point,2486,NSW,660
47579609,340000,8/10/2019,1/05/2019,144,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,15B,?,Hooper,Place,?,Christies Beach,5165,SA,143
13060285,525000,24/08/2016,24/08/2016,4,?,?,3,1,?,1,1969,Fibro,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,140,?,Point Leander,Drive,?,Port Denison,6525,WA,14467
4206480,424300,17/07/2013,16/07/2013,662,?,?,4,2,2,2,2000,Tiles,Brick,Concrete,?,?,Y,Low set,?,?,?,1,1,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,21,?,Mimosa,Crescent,?,Currimundi,4551,QLD,662
16225976,507500,17/09/2012,17/09/2012,?,?,?,2,1,1,1,?,?,?,?,?,Y,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,84,?,Ferntree Gully,Road,?,Oakleigh East,3166,VIC,173
4689132,167500,1/06/2018,1/06/2018,613,?,95,3,1,2,?,1970,Concrete Tile ,Brick Veneer ,Carpet Floor,840,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,32,?,Tobruk,Avenue,?,Muswellbrook,2333,NSW,613
14139452,436000,2/07/2011,2/07/2011,424,?,119,3,2,?,1,1850,Galvanised Iron,Weatherboard,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,18,?,Hamilton,Street,?,West Hobart,7000,TAS,424
10628876,306000,3/03/2015,3/03/2015,365,?,?,3,2,2,2,?,?,?,Timber Floor,?,?,?,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,Y,2,?,Unit,1,?,1,3,Morgan,Street,?,Cowes,3922,VIC,?
5530934,1205000,11/01/2017,6/12/2016,160100,?,?,5,3,8,8,?,?,?,Floorboards,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,134,?,Eric Mcsweeney,Court,?,Kurwongbah,4503,QLD,160100
17928273,1350000,17/10/2014,17/10/2014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,5,?,167,?,the Grand Parade,?,?,Monterey,2217,NSW,?
12871111,131000,22/10/2011,22/10/2011,362,?,?,?,2,1,1,?,?,?,?,1170,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,9,?,Addison,Way,?,Roxburgh Park,3064,VIC,361
10846037,325000,7/05/2011,7/03/2011,612,?,93,3,1,?,1,1960,?,?,Timber Floor,1040,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,26,?,Photinia,Street,?,Doveton,3177,VIC,613
7145187,2700000,27/11/2012,27/11/2012,715,?,?,4,3,2,3,?,?,?,Timber Floor,?,Y,Y,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,2,?,Petrarch,Avenue,?,Vaucluse,2030,NSW,715
15363711,546000,1/11/2011,5/10/2011,450,?,161,4,2,2,?,2011,Metal,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Renfree,Street,?,Casey,2913,ACT,450
9603660,1362000,1/06/2014,1/06/2014,721,?,?,3,2,2,2,?,?,?,?,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,?,?,?,?,?,Y,Y,?,?,?,House,?,?,43,?,Viewhill,Road,?,Balwyn North,3104,VIC,731
6540790,760000,1/02/2018,2/12/2017,62,?,64,1,1,?,?,?,?,?,?,2200,?,?,?,?,?,?,?,?,?,?,4,?,?,?,?,?,?,?,1,?,?,?,Y,?,?,Unit,404,?,82,92,Cooper,Street,?,Surry Hills,2010,NSW,1482
16044932,770000,22/10/2013,22/10/2013,1252,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,79,?,27,?,Cunningham,Street,?,Newstead,4006,QLD,108
3391683,671000,29/03/2014,29/03/2014,801,?,?,2,1,1,1,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,Unit,5,?,43,45,Meeks,Street,?,Kingsford,2032,NSW,800
9908713,310000,10/08/2018,24/05/2018,81,65,65,2,1,1,?,1968,Tiled (Terra Cotta or Cement),Brick,?,?,?,Y,Conventional,?,Average,?,?,1,?,?,?,0,?,10.21,?,?,?,?,?,?,?,?,?,1,?,Unit,5,?,6,?,Wellington,Street,?,Kensington,5068,SA,?
3077529,350000,19/03/2013,19/03/2013,?,?,?,3,2,?,1,2005,?,Brick Veneer,Timber Floor,?,Y,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Rupert,Street,?,Ingleburn,2565,NSW,221
3796703,260000,3/09/2013,3/09/2013,531,?,132,3,1,1,1,?,?,?,Timber Floor,1200,?,Y,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,32,?,Renwick,Street,?,Lismore Heights,2480,NSW,531
5315538,701000,24/03/2014,24/03/2014,291,?,?,3,2,1,1,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,3,?,House,?,?,10,?,Marong,Street,?,Panania,2213,NSW,291
10556276,950000,10/10/2018,10/10/2018,794,?,?,4,2,4,4,?,?,?,?,1521,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,2,?,Keane,Street,?,Coburg North,3058,VIC,45
14988080,0,11/08/2017,19/07/2017,?,?,85,2,1,2,2,2009,Metal,Rendered brick,?,1720,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,90,?,Gozzard,Street,?,Gungahlin,2912,ACT,1034
4431628,250000,14/03/2016,14/03/2016,879,?,?,3,2,2,2,?,?,Brick Veneer,?,1680,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,158,?,Gwydir,Street,?,Moree,2400,NSW,879
4182579,578000,19/09/2017,19/09/2017,844,?,?,5,2,3,1,?,?,?,Timber Floor,1120,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,809,?,Medowie,Road,?,Medowie,2318,NSW,849
